Lat,Lon,DistCentro_km,Area_m2,Habitaciones,Precio_USD,IndiceCrimen,IndiceVerde,IndiceRuido,PuntajeColegios,PuntajeTransporte
-12.090271,-77.180256,15.696,106.6,2,226814,61.5,69.8,61.2,57.5,82.4
-12.092374,-77.064841,5.636,110.1,5,222581,39.9,45.4,52.7,56.1,75.5
-12.133133,-77.070677,10.092,107.0,3,195753,37.8,48.7,68.2,69.4,72.4
-12.145421,-77.112176,13.324,94.0,2,124770,81.2,39.9,78.5,34.7,65.3
-12.135791,-77.104661,11.981,100.3,4,197731,49.5,42.9,58.4,77.0,82.5
-12.108937,-77.089706,8.609,80.7,3,136687,41.0,55.5,53.9,68.4,89.6
-12.054613,-77.030787,1.591,96.5,1,274605,81.7,31.9,72.6,59.9,94.7
-12.072672,-77.075444,4.589,88.0,6,145216,57.4,45.4,47.2,83.8,70.2
-12.043716,-77.059921,1.882,128.7,1,404390,78.2,25.1,89.5,67.6,90.2
-12.102066,-77.05685,6.364,84.6,2,169110,32.3,55.0,57.2,70.8,88.7
-12.174215,-77.13776,17.537,74.4,2,95931,72.0,54.9,69.1,40.9,81.0
-12.025953,-77.050317,2.412,69.2,1,196424,73.0,21.6,87.9,74.0,94.6
-12.043687,-77.040532,0.389,74.4,1,232363,86.8,33.4,71.0,67.5,97.9
-12.157629,-77.106475,14.15,80.8,2,120906,67.8,49.1,62.1,48.3,64.9
-12.10095,-77.175624,15.639,123.9,4,319356,46.0,47.7,65.5,62.1,78.3
-12.053183,-77.039458,0.836,55.6,3,143559,59.9,44.0,73.4,57.4,91.7
-12.081505,-77.157236,13.019,132.1,5,335409,56.8,56.6,55.5,53.4,84.0
-12.03985,-77.159218,12.659,90.0,1,213582,50.2,66.9,54.2,57.7,82.2
-12.232917,-77.183278,25.713,95.3,3,124302,73.6,52.4,83.0,56.4,68.5
-12.205823,-77.140288,20.619,111.4,5,162282,85.0,53.1,77.1,60.9,65.4
-12.128383,-77.111904,11.793,64.4,2,115903,50.9,50.5,57.6,59.3,73.7
-12.147587,-77.146324,15.889,76.2,4,104733,74.2,49.3,80.1,52.7,65.0
-12.150103,-77.101712,13.168,98.8,3,177096,39.6,56.4,50.5,60.9,81.3
-12.036669,-77.038972,1.157,84.0,2,248921,75.2,24.2,69.6,54.2,82.1
-12.075562,-77.151474,12.233,111.6,5,223091,61.0,61.1,64.6,62.4,83.7
-12.115821,-77.090364,9.276,64.4,3,137055,37.6,58.9,40.4,65.5,67.0
-12.069494,-77.173935,14.464,64.2,3,164373,53.4,58.5,56.2,71.8,97.5
-12.097269,-77.084191,7.216,53.5,4,98700,43.1,71.7,53.7,71.3,83.4
-12.0357,-77.046079,1.24,100.3,5,307221,71.9,30.1,79.0,61.9,95.4
-12.191592,-77.10883,17.638,113.1,1,152555,65.2,57.6,82.4,48.4,69.6
-12.189656,-77.137251,18.92,64.9,3,90479,63.6,51.7,73.3,50.4,57.9
-12.043694,-77.130496,9.525,96.5,2,225912,42.5,56.6,53.9,69.4,81.1
-12.168711,-77.171672,19.495,118.6,3,183934,80.9,23.0,76.1,54.4,77.7
-12.055787,-77.183207,15.278,65.2,3,168901,49.3,61.3,45.8,69.5,78.8
-12.064358,-77.066184,3.228,53.5,2,88528,55.8,66.5,49.2,65.3,82.5
-12.059297,-77.04236,1.432,153.6,2,499517,70.3,30.1,77.2,60.7,97.7
-12.071317,-77.157331,12.737,128.8,1,353161,38.8,52.2,59.1,64.3,77.5
-12.045411,-77.039672,0.357,114.7,3,322483,82.7,27.9,79.0,64.1,93.4
-12.08218,-77.064117,4.597,47.1,3,93052,35.1,68.3,59.9,67.2,80.2
-12.048612,-77.038321,0.545,36.5,2,119396,78.2,34.8,86.4,53.2,98.0
-12.096101,-77.081348,6.924,80.4,3,158214,50.6,53.0,57.4,69.2,80.4
-12.04274,-77.030487,1.397,57.5,2,160175,81.8,18.3,80.2,74.6,89.9
-12.061068,-77.046896,1.688,83.3,5,268369,88.1,20.9,83.8,62.0,82.3
-12.096677,-77.179853,15.89,36.5,5,71519,53.5,68.4,62.2,65.1,82.2
-12.109961,-77.134729,12.222,76.0,2,159305,42.9,61.1,56.1,72.9,71.0
-12.041683,-77.040096,0.6,77.9,1,246404,81.4,29.0,86.0,56.0,80.3
-12.094641,-77.116595,9.636,87.6,6,207678,45.6,51.1,62.8,61.0,86.4
-12.248557,-77.158282,25.704,102.6,5,132716,72.8,41.4,81.5,53.3,76.0
-12.040836,-77.025424,1.985,95.0,5,262680,75.8,21.3,78.6,75.5,86.9
-12.040234,-77.048612,0.931,92.1,2,242193,79.5,25.2,77.0,71.5,92.9
-12.139616,-77.082323,11.201,95.4,5,131167,76.1,31.7,83.4,43.9,67.9
-12.096415,-77.072157,6.401,35.5,3,64684,50.2,62.3,53.5,70.6,71.6
-12.106033,-77.128658,11.432,111.9,3,192941,34.4,41.8,60.3,65.2,76.6
-12.134309,-77.112897,12.374,43.3,3,48765,70.6,38.3,78.0,44.0,71.8
-12.042292,-77.033805,1.078,158.4,2,488428,95.0,25.4,79.5,72.5,94.6
-12.116897,-77.15929,14.871,137.9,3,192058,73.0,56.8,77.3,49.9,67.2
-12.138325,-77.098658,11.869,36.8,5,65832,44.7,60.2,55.6,62.7,86.0
-12.0777,-77.101717,7.278,84.3,4,139387,33.9,75.4,49.8,66.9,74.1
-12.206357,-77.185765,23.582,49.3,3,66139,90.0,49.6,71.1,58.2,45.6
-12.046277,-77.146727,11.282,105.3,2,235938,52.9,59.7,59.6,65.7,92.1
-12.101385,-77.068857,6.727,128.5,6,250382,60.3,45.7,51.3,85.8,74.3
-12.045482,-77.036638,0.677,117.2,2,327128,80.7,41.7,77.6,69.0,88.2
-12.036721,-77.051311,1.417,113.8,4,329644,85.6,27.6,70.1,65.0,81.9
-12.199437,-77.112126,18.58,77.1,2,112672,66.6,51.2,72.7,50.4,62.1
-12.107717,-77.076654,7.735,105.3,5,171373,57.0,52.0,56.8,61.0,80.7
-12.066372,-77.181962,15.269,131.4,4,312747,48.3,66.4,58.2,58.6,89.4
-12.100044,-77.080914,7.251,41.7,3,86390,52.9,46.2,61.0,76.4,87.0
-12.071571,-77.185575,15.749,102.6,1,289062,44.2,59.8,64.5,66.7,71.7
-12.112582,-77.105224,9.994,77.0,5,135774,44.4,57.5,41.3,77.2,80.7
-12.062697,-77.193663,16.477,97.0,3,246777,48.6,57.8,65.7,56.2,89.0
-12.048152,-77.068441,2.79,67.1,6,136704,43.4,47.7,58.5,76.6,82.8
-12.04725,-77.031899,1.187,66.3,3,178339,85.0,30.2,83.2,67.0,87.0
-12.116605,-77.182709,17.07,124.4,3,175796,65.2,24.9,79.2,41.9,79.1
-12.113554,-77.105879,10.122,37.0,2,80413,35.5,45.3,62.5,82.3,87.1
-12.084217,-77.088299,6.482,87.3,3,184009,34.1,58.8,59.5,65.1,82.6
-12.11253,-77.092408,9.104,99.0,5,175036,50.1,55.0,42.5,70.2,84.4
-12.06672,-77.150685,11.927,77.6,1,141619,54.5,72.9,67.6,66.5,92.7
-12.174007,-77.169565,19.748,72.2,2,100944,68.0,47.0,70.2,43.3,59.0
-12.216144,-77.177995,23.883,105.9,1,140744,75.8,60.5,63.7,38.1,68.8
-12.050151,-77.037839,0.681,62.5,3,157815,93.5,36.1,87.8,73.3,83.0
-12.130871,-77.145685,14.583,81.9,5,104131,72.8,34.4,66.2,45.5,72.1
-12.042137,-77.034853,0.984,73.5,2,210295,78.6,39.7,80.5,76.8,83.1
-12.037018,-77.024861,2.208,88.0,3,240228,71.7,37.7,80.5,62.0,89.6
-12.081126,-77.165341,13.85,137.3,4,321415,39.0,62.2,59.0,67.6,86.4
-12.122738,-77.100014,10.506,121.2,4,221481,40.1,62.6,51.6,76.7,84.2
-12.105891,-77.118258,10.522,37.1,2,76372,48.1,69.1,56.0,70.6,84.6
-12.072638,-77.032053,3.137,78.7,4,239265,64.8,42.2,86.3,64.9,94.2
-12.166152,-77.104548,14.887,41.9,5,61275,67.2,39.1,69.6,61.3,58.9
-12.162747,-77.128907,15.942,93.8,3,147327,84.0,52.7,73.9,59.9,57.4
-12.086446,-77.15688,13.158,35.0,3,96561,43.9,50.6,57.2,44.4,65.9
-12.043843,-77.147993,11.423,98.2,3,210346,48.3,53.5,55.4,88.7,81.5
-12.107382,-77.074853,7.611,69.6,3,136998,45.5,57.9,60.9,72.6,66.7
-12.129794,-77.069691,9.706,98.1,2,135991,68.5,41.8,68.3,45.5,64.4
-12.057009,-77.041012,1.194,35.0,2,107374,72.5,36.0,85.6,70.4,89.7
-12.062937,-77.181393,15.157,121.1,2,352897,52.9,61.0,52.1,66.7,79.2
-12.216951,-77.157847,22.68,84.8,3,130101,70.5,51.9,71.1,61.0,71.3
-12.122903,-77.116782,11.688,85.7,6,179920,44.0,58.6,58.6,71.9,83.0
-12.059404,-77.047129,1.518,38.7,5,128684,90.1,33.8,80.3,74.5,90.5
-12.040834,-77.03341,1.192,59.2,1,185688,88.5,23.7,83.4,91.8,96.5
-12.091324,-77.087164,6.932,111.2,2,227504,48.2,66.0,58.5,69.7,75.8
-12.15751,-77.145611,16.633,128.8,5,178782,55.1,49.8,73.0,57.7,65.9
-12.138996,-77.080341,11.057,112.6,2,201638,47.7,50.3,54.5,75.9,74.0
-12.083702,-77.168092,14.217,55.0,2,121261,46.3,57.7,67.6,34.6,95.3
-12.114329,-77.090534,9.149,82.6,2,174893,37.2,56.3,65.9,63.7,92.2
-12.078558,-77.16002,13.216,91.7,4,253318,41.7,72.1,54.3,62.7,87.3
-12.110232,-77.121115,11.067,35.0,5,68760,37.4,60.1,52.7,73.9,83.5
-12.102625,-77.102113,8.967,91.1,3,171418,49.0,58.8,63.9,71.8,85.5
-12.088168,-77.112637,8.886,47.7,4,89575,41.8,59.7,53.2,69.8,77.5
-12.041307,-77.0687,2.868,129.8,3,450197,84.7,44.7,81.4,73.5,93.1
-12.035735,-77.027703,2.022,72.4,3,209299,68.6,18.6,71.7,73.1,87.5
-12.121934,-77.103305,10.651,108.7,5,225652,53.7,62.0,61.0,80.2,92.2
-12.053464,-77.035809,1.091,86.2,3,252334,74.5,17.4,82.6,67.7,74.5
-12.045761,-77.044513,0.199,93.2,1,269793,88.9,26.8,74.4,62.4,91.2
-12.134326,-77.086142,10.835,114.7,2,238120,55.7,52.7,55.3,62.8,90.8
-12.105463,-77.111262,9.91,115.6,5,205459,48.0,51.1,47.3,84.8,89.3
-12.03123,-77.046363,1.728,65.0,5,162087,84.2,41.5,91.6,76.5,92.6
-12.142992,-77.119306,13.562,89.2,3,133411,80.3,36.8,65.6,62.9,66.4
-12.092151,-77.085708,6.891,113.8,5,207989,53.5,42.2,50.8,63.1,84.2
-12.086821,-77.095207,7.245,62.9,6,131047,43.6,45.6,53.4,63.8,82.3
-12.06675,-77.162689,13.209,86.6,5,212749,43.0,58.2,60.8,69.4,96.5
-12.129242,-77.107943,11.6,67.9,6,138674,40.6,47.2,46.9,74.7,86.6
-12.146292,-77.085941,12.036,93.1,4,175216,55.8,60.1,53.3,73.0,87.7
-12.172033,-77.139096,17.428,109.8,3,169391,82.9,50.9,79.5,58.1,56.6
-12.048888,-77.046408,0.479,75.2,2,249531,69.1,31.8,75.1,73.9,86.0
-12.131722,-77.118448,12.535,61.2,2,123652,43.6,50.4,47.1,77.6,71.6
-12.073802,-77.140857,11.071,54.4,2,128053,54.9,73.3,66.0,53.4,74.0
-12.102426,-77.179752,16.115,102.5,5,262388,54.5,66.5,57.2,70.4,85.8
-12.037399,-77.041731,1.006,107.6,5,338939,64.4,14.4,72.1,60.0,99.8
-12.060828,-77.038666,1.663,137.1,5,364100,74.1,34.5,87.8,68.9,83.9
-12.067925,-77.181299,15.224,70.0,1,164306,34.0,64.6,61.7,74.1,90.6
-12.139168,-77.078745,11.012,49.9,5,98076,52.4,57.8,56.8,73.1,81.2
-12.087296,-77.111378,8.719,89.3,2,166389,44.1,65.9,51.3,75.0,77.6
-12.077499,-77.123887,9.455,114.7,4,195766,36.4,62.8,59.1,85.9,76.9
-12.036654,-77.044561,1.099,117.8,4,383328,79.0,34.7,76.5,60.4,85.8
-12.172193,-77.146719,17.951,78.7,3,114834,74.8,41.8,76.8,43.5,73.8
-12.1252,-77.166362,16.013,46.7,5,68963,82.3,49.9,71.0,64.1,69.9
-12.060902,-77.04845,1.723,55.8,2,148142,81.2,23.7,76.8,73.4,92.3
-12.176097,-77.126923,17.048,96.1,3,143575,75.1,53.0,72.4,33.8,65.1
-12.108428,-77.075485,7.746,82.2,3,173945,43.3,60.4,60.3,83.2,85.6
-12.215127,-77.201307,25.433,78.9,4,106920,86.5,34.9,74.3,55.0,64.4
-12.206179,-77.140012,20.638,86.2,4,121996,60.0,42.4,63.2,53.4,69.3
-12.119845,-77.08177,9.185,84.9,3,165810,55.0,57.7,46.8,66.6,78.8
-12.05662,-77.065545,2.717,94.9,4,301726,65.0,36.9,80.8,68.3,91.8
-12.084121,-77.07089,5.18,100.6,5,202856,52.6,61.0,40.5,79.9,81.3
-12.03539,-77.033519,1.584,58.3,3,172694,82.3,39.7,73.6,62.7,96.1
-12.142552,-77.207441,20.817,55.8,2,79029,68.6,47.2,76.3,49.3,69.8
-12.080177,-77.14241,11.445,59.8,2,128524,43.3,64.2,53.1,60.1,76.2
-12.184965,-77.182673,21.613,107.7,2,142542,64.1,41.8,76.5,45.9,75.3
-12.048115,-77.036086,0.753,85.8,3,263913,69.4,22.5,74.7,58.8,100.0
-12.114813,-77.076324,8.421,111.2,3,202836,52.9,46.1,50.8,73.9,80.8
-12.156214,-77.15534,17.258,105.9,4,151341,69.7,46.0,83.1,45.4,55.7
-12.022338,-77.047076,2.711,35.0,5,104239,88.3,42.3,84.4,71.8,78.7
-12.070139,-77.063949,3.495,94.2,4,310759,81.7,22.7,70.5,53.4,96.2
-12.175582,-77.153547,18.712,40.5,2,50907,78.2,38.0,79.9,49.2,71.9
-12.052577,-77.043057,0.686,111.3,4,305763,56.3,35.1,89.9,88.0,77.3
-12.077784,-77.091746,6.354,89.3,3,188652,30.5,65.7,49.1,74.1,82.2
-12.127089,-77.123182,12.504,91.9,4,156406,49.2,50.5,58.5,82.8,76.1
-12.044788,-77.046507,0.44,85.7,2,229118,83.5,40.2,88.2,68.5,87.0
-12.052687,-77.054363,1.436,46.6,3,132171,85.0,23.5,76.1,66.7,98.8
-12.050798,-77.055407,1.453,107.5,5,303956,65.6,32.9,84.0,76.0,95.1
-12.089558,-77.076505,6.028,106.1,5,233406,35.9,54.5,48.8,63.8,79.4
-12.053296,-77.177919,14.688,35.0,1,90573,37.4,52.2,59.9,75.3,90.4
-12.115512,-77.052877,7.749,101.7,2,213441,34.3,63.2,44.6,80.6,92.4
-12.094532,-77.07252,6.241,94.7,5,175118,40.1,65.4,44.5,59.3,71.4
-12.133677,-77.108291,12.016,69.3,4,99147,86.2,36.4,80.2,50.5,60.0
-12.193926,-77.163369,20.963,60.3,3,100183,82.7,39.7,82.0,43.3,62.6
-12.138633,-77.141521,14.821,50.6,2,75843,81.7,36.1,68.5,55.5,70.7
-12.057925,-77.04673,1.349,100.6,1,305828,81.8,34.0,77.1,66.0,97.9
-12.093906,-77.086978,7.128,90.1,3,165382,34.2,57.5,57.9,73.2,76.3
-12.122924,-77.119789,11.916,69.7,5,142910,50.3,58.9,57.2,70.9,79.3
-12.097887,-77.069209,6.394,36.1,2,73363,52.7,62.4,55.6,75.6,76.1
-12.199129,-77.138918,19.907,116.2,1,160855,75.5,50.5,66.7,44.4,67.2
-12.12315,-77.193962,18.489,127.4,4,149294,77.9,51.8,77.2,54.5,59.9
-12.059658,-77.138654,10.509,94.3,1,209251,44.9,58.7,56.0,53.4,87.3
-12.05169,-77.181555,15.074,111.7,3,240460,58.8,72.2,55.7,68.4,84.6
-12.09694,-77.108448,9.07,60.8,2,110098,47.6,54.4,48.9,75.5,86.1
-12.109868,-77.087369,8.546,100.9,5,216543,46.0,52.8,49.7,66.6,82.2
-12.109645,-77.106406,9.847,103.0,2,186495,65.6,53.2,62.3,54.4,68.3
-12.051093,-77.056222,1.547,105.5,2,332770,80.2,37.5,89.0,59.3,81.9
-12.041027,-77.16163,12.913,100.3,3,219223,49.7,56.3,60.7,78.0,76.7
-12.175038,-77.10989,16.029,120.2,5,171753,87.2,49.8,77.5,50.2,73.4
-12.031191,-77.039533,1.725,92.6,4,296078,86.8,31.1,81.3,57.9,100.0
-12.131951,-77.08767,10.673,61.1,2,91857,76.2,33.7,71.3,56.3,56.6
-12.06519,-77.060307,2.822,36.6,2,108173,92.8,38.9,78.0,62.0,93.9
-12.16436,-77.140129,16.825,84.0,2,174916,51.8,54.3,60.8,76.7,90.6
-12.186638,-77.187589,22.121,110.9,1,146312,78.1,35.5,81.2,49.5,71.4
-12.077259,-77.172186,14.457,65.8,5,158292,55.1,58.6,66.5,72.0,70.5
-12.155737,-77.117071,14.57,96.7,2,114693,77.7,55.2,79.1,50.6,66.6
-12.059987,-77.038219,1.588,132.4,5,386370,72.9,35.1,94.6,58.3,87.5
-12.15493,-77.10646,13.888,89.3,5,190376,52.7,53.8,54.5,58.0,81.8
-12.236911,-77.123106,22.873,55.5,4,82014,65.8,45.7,70.3,36.9,68.2
-12.064028,-77.155071,12.344,86.0,5,162788,35.3,44.0,46.2,69.9,70.8
-12.11599,-77.092902,9.447,51.1,6,97372,50.7,49.2,61.6,58.7,89.4
-12.123657,-77.103124,10.79,96.5,6,170130,44.6,49.8,46.2,69.3,98.8
-12.100979,-77.097603,8.491,88.1,5,156955,27.6,42.6,55.5,70.8,72.3
-12.100823,-77.096725,8.412,99.9,5,218578,50.6,56.3,60.8,69.1,86.8
-12.039337,-77.011398,3.498,57.4,2,153329,80.7,27.5,74.0,78.1,92.3
-12.075379,-77.108871,7.861,110.7,4,230510,38.8,56.3,58.0,57.6,84.0
-12.059133,-77.116532,8.128,91.6,5,183155,41.0,51.6,52.9,87.1,88.1
-12.153495,-77.093927,13.119,35.0,5,50949,77.1,53.8,73.9,33.2,72.8
-12.130004,-77.110317,11.825,80.9,3,152861,47.4,51.5,65.4,76.8,77.0
-12.119151,-77.099875,10.178,51.4,2,99465,43.6,62.8,44.3,61.2,80.6
-12.060647,-77.064689,2.854,100.5,5,302088,75.4,24.0,78.9,80.2,82.6
-12.157962,-77.104283,14.068,113.3,5,237919,43.3,56.4,53.8,75.5,91.0
-12.050355,-77.031083,1.346,80.4,1,237733,85.4,31.5,75.8,85.5,91.4
-12.128679,-77.086706,10.302,50.4,3,98632,71.0,48.0,53.4,59.3,79.6
-12.139947,-77.061422,10.579,63.0,6,125670,44.8,51.6,49.7,59.2,75.8
-12.174139,-77.157119,18.843,81.3,5,118474,68.8,44.9,77.3,47.9,64.4
-12.059882,-77.162207,13.048,116.7,5,292737,43.0,63.9,64.4,66.3,81.8
-12.113312,-77.087896,8.895,148.1,3,240852,42.3,52.6,51.2,57.0,86.4
-12.042271,-77.040804,0.507,37.4,2,121152,83.7,32.8,78.8,60.8,73.3
-12.068606,-77.082311,4.947,92.5,3,164404,43.6,50.2,49.6,73.3,75.9
-12.06283,-77.056569,2.358,110.5,4,299958,74.3,32.7,80.2,69.4,94.7
-12.096529,-77.151062,13.003,54.2,1,160183,53.0,63.2,50.7,71.6,87.4
-12.039258,-77.026216,1.967,67.3,2,191475,83.0,29.0,86.5,71.9,90.1
-12.114544,-77.081983,8.678,173.4,3,373504,52.1,53.9,55.7,82.0,83.8
-12.056209,-77.161572,12.939,145.9,2,359098,51.3,69.6,63.5,72.1,86.8
-12.126357,-77.092557,10.39,101.7,6,170317,36.3,55.3,52.7,76.0,77.2
-12.043627,-77.055808,1.445,90.4,4,245439,89.1,13.7,76.3,76.5,93.1
-12.062395,-77.024697,2.648,61.1,1,181314,95.0,31.0,84.1,65.7,91.1
-12.103341,-77.078086,7.391,94.2,6,149095,41.0,59.7,55.1,57.6,60.3
-12.088269,-77.068061,5.396,66.4,5,138446,47.0,56.3,51.3,71.2,92.3
-12.086686,-77.085246,6.421,49.0,6,91496,35.5,52.1,46.9,57.2,73.2
-12.155886,-77.188958,19.986,59.2,4,77869,84.8,40.8,69.3,55.3,58.7
-12.097817,-77.134432,11.468,99.8,3,187219,44.5,63.1,52.3,76.7,66.5
-12.122224,-77.121595,12.0,48.0,3,93220,46.3,57.0,59.1,81.6,93.5
-12.057505,-77.034186,1.547,106.6,4,340898,74.8,16.5,88.4,68.2,79.2
-12.073529,-77.0704,4.248,84.8,5,168944,47.5,59.9,52.8,78.8,71.4
-12.056869,-77.152331,11.947,103.3,1,266213,60.5,76.2,70.5,66.2,85.8
-12.063761,-77.160996,12.975,128.3,4,309182,52.2,65.4,62.3,73.7,76.5
-12.233469,-77.158438,24.264,79.9,2,96633,70.5,35.8,77.9,50.7,65.7
-12.111903,-77.073708,8.008,55.1,5,96083,27.4,53.0,50.1,70.1,77.3
-12.034586,-77.052556,1.686,72.7,4,222749,79.8,31.4,90.2,74.3,91.2
-12.12341,-77.104175,10.838,83.8,4,158240,36.3,46.9,61.9,80.4,77.3
-12.175445,-77.162272,19.323,125.7,5,166845,63.7,38.5,73.3,51.1,58.4
-12.101482,-77.123328,10.668,127.1,5,232555,36.7,52.8,60.8,66.9,84.2
-12.081728,-77.061319,4.407,58.0,4,109484,43.7,42.7,47.6,83.8,79.1
-12.068803,-77.038785,2.525,69.2,2,200261,78.9,31.4,80.8,67.4,89.7
-12.103424,-77.091788,8.267,122.8,3,246024,45.5,56.3,73.5,59.9,88.6
-12.106115,-77.082474,7.905,68.9,2,143896,35.3,54.0,49.2,78.2,84.0
-12.053238,-77.057118,1.73,62.3,5,185919,64.3,34.9,87.8,73.4,83.6
-12.140419,-77.132373,14.264,84.8,3,126319,60.3,42.1,75.2,60.2,71.1
-12.049715,-77.051258,0.989,45.1,5,124242,76.4,33.9,79.3,69.3,89.0
-12.118489,-77.125459,12.023,73.7,3,153281,44.6,59.4,49.5,67.0,91.5
-12.109263,-77.114,10.413,35.0,4,66834,22.0,56.7,66.4,73.1,81.3
-12.038555,-77.183277,15.274,98.7,5,245786,41.6,56.7,59.0,80.3,89.0
-12.145233,-77.2212,22.258,84.8,5,132016,76.4,54.0,81.0,44.0,63.8
-12.045473,-77.051709,0.973,87.9,3,203235,95.0,37.2,89.3,58.2,88.0
-12.046286,-77.182533,15.169,42.4,4,86217,45.7,54.1,63.8,72.7,91.2
-12.108055,-77.150889,13.584,35.0,2,53512,60.5,54.3,74.7,47.0,67.1
-12.128933,-77.133309,13.434,80.8,3,121992,70.9,44.6,78.7,47.4,65.1
-12.182471,-77.165851,20.163,76.6,2,109043,75.7,58.0,70.3,60.7,68.8
-12.068802,-77.15588,12.525,102.7,4,245991,47.7,64.5,61.3,66.6,91.8
-12.056886,-77.148165,11.497,80.7,4,192817,64.4,51.7,58.7,62.9,80.4
-12.190286,-77.127634,18.436,64.5,5,85602,83.7,50.0,80.7,47.5,56.9
-12.084308,-77.100843,7.577,106.2,5,213264,50.7,55.9,55.1,77.5,85.7
-12.161542,-77.135853,16.291,95.4,1,121127,77.0,41.0,68.5,39.7,80.7
-12.109348,-77.156037,14.14,35.0,5,75303,49.6,46.0,61.2,71.4,80.1
-12.153734,-77.080885,12.611,92.9,5,168206,46.5,60.2,51.2,58.0,85.2
-12.109455,-77.119069,10.841,81.7,5,110433,72.0,47.8,87.8,46.9,60.7
-12.221313,-77.149862,22.628,85.5,5,124955,62.5,47.2,77.1,68.8,58.7
-12.074999,-77.102375,7.204,83.8,6,164451,41.6,50.2,49.8,73.3,79.6
-12.09964,-77.109108,9.313,91.1,2,181186,47.7,61.4,60.2,66.9,76.0
-12.176708,-77.116585,16.534,128.4,3,175558,78.9,46.5,84.4,58.9,73.3
-12.05595,-77.027609,1.96,93.6,3,278187,95.0,36.1,72.1,72.8,100.0
-12.126818,-77.124036,12.548,106.9,4,196878,41.2,58.0,45.3,83.9,72.2
-12.051284,-77.053699,1.301,35.0,4,103966,84.2,37.3,83.4,57.8,87.8
-12.101764,-77.086756,7.78,76.2,5,147025,46.3,52.3,52.7,60.9,73.8
-12.122534,-77.142326,13.717,133.0,3,178385,53.5,49.4,78.0,52.5,52.9
-12.087156,-77.110116,8.595,168.5,4,287187,44.8,57.5,44.0,68.6,78.4
-12.111501,-77.194165,17.95,111.9,1,164062,76.7,40.9,73.2,51.1,61.4
-12.112594,-77.064293,7.709,53.0,4,103699,43.2,73.7,60.0,66.2,86.0
-12.054271,-77.159748,12.725,122.7,5,302707,53.0,56.2,60.6,59.4,95.3
-12.201546,-77.153013,20.969,97.0,4,131628,82.1,38.3,66.3,62.0,62.5
-12.08874,-77.086783,6.7,110.0,2,211148,46.3,52.2,65.6,70.7,79.1
-12.111591,-77.096836,9.315,81.2,2,148799,43.8,61.2,55.2,66.3,78.4
-12.056951,-77.170893,13.954,109.6,4,257461,48.9,63.3,49.2,56.4,85.9
-12.10165,-77.098271,8.595,121.0,6,218753,41.5,51.8,64.8,69.5,75.2
-12.049999,-77.045779,0.514,35.0,4,110241,88.6,33.4,89.5,68.1,90.9
-12.066023,-77.024356,2.959,99.7,5,284402,87.6,37.3,72.5,63.7,92.8
-12.121033,-77.090283,9.757,74.0,3,125997,49.6,50.6,53.9,84.2,84.7
-12.075103,-77.190142,16.309,99.2,4,245188,51.8,64.2,65.1,58.3,90.6
-12.091902,-77.077698,6.314,67.0,4,123231,60.6,65.0,55.4,74.7,94.5
-12.053368,-77.070323,3.086,43.4,4,80702,43.4,67.5,50.2,76.3,77.2
-12.042141,-77.05761,1.676,93.2,4,295210,71.3,18.9,74.9,66.5,80.6
-12.081252,-77.107821,8.049,75.4,5,149142,46.8,70.7,56.7,66.8,83.2
-12.040076,-77.012846,3.327,93.0,4,296962,83.7,21.7,83.0,78.8,92.4
-12.050244,-77.038138,0.662,100.4,5,290695,81.0,38.2,79.9,72.9,86.8
-12.204646,-77.149525,21.042,58.4,1,68853,72.3,37.2,74.4,44.1,59.1
-12.132275,-77.148132,14.886,77.6,1,110218,73.5,45.3,76.4,48.5,61.5
-12.088957,-77.163305,13.908,49.2,4,112023,58.3,72.9,62.3,54.2,82.5
-12.171151,-77.137791,17.265,92.6,2,143791,63.4,41.9,73.3,39.9,59.8
-12.038477,-77.171744,14.025,81.8,5,199725,38.4,60.5,53.9,62.9,88.0
-12.111632,-77.114499,10.631,69.3,6,111256,45.2,65.4,57.3,85.1,71.1
-12.129863,-77.092435,10.717,50.8,2,106699,49.1,58.4,61.1,67.6,92.1
-12.075362,-77.0744,4.701,96.3,3,196024,45.6,63.1,60.1,75.6,75.4
-12.06795,-77.156956,12.621,81.4,1,200822,56.5,44.7,72.7,74.2,92.8
-12.143088,-77.147157,15.605,87.0,1,115074,74.6,52.4,64.5,43.9,56.3
-12.150209,-77.147601,16.193,35.0,3,51196,65.2,50.6,77.0,65.2,66.4
-12.047386,-77.054429,1.267,158.6,5,586548,71.0,40.4,85.9,46.2,88.1
-12.059882,-77.039209,1.546,65.0,5,211182,67.6,34.1,80.4,57.4,87.2
-12.134375,-77.138092,14.226,83.0,5,120385,79.7,42.1,74.4,76.1,71.4
-12.134949,-77.134698,14.005,96.6,2,132888,71.5,46.1,72.9,41.3,64.9
-12.045596,-77.175176,14.37,125.8,3,314186,56.7,63.4,59.7,56.6,86.5
-12.063645,-77.029643,2.388,92.2,1,247692,78.7,25.0,75.1,64.8,83.7
-12.030698,-77.033845,1.996,48.7,1,141713,90.6,32.0,92.3,52.9,94.1
-12.050131,-77.041598,0.434,84.8,2,247794,82.5,21.9,86.0,69.1,89.3
-12.054291,-77.049012,1.105,93.2,2,292527,82.9,41.2,77.5,65.3,80.1
-12.036702,-77.045636,1.12,101.3,1,305887,77.0,33.5,72.4,86.3,98.1
